"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable YLLs","Published","2016","Europe","Belgium","Male","Total","42022 [33597-51451]","42022.00000","33597.00000","51451.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Both sexes","Lower respiratory infections","194 325","194325.46480","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Both sexes","Chronic obstructive pulmonary disease","8763","8763.38794","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Both sexes","Ischaemic heart disease","28 206","28205.70599","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Both sexes","Trachea, bronchus, lung cancers","297","296.91202","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Both sexes","Stroke","22 909","22909.34216","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Both sexes","Total","254501 [196453-314322]","254501.00000","196453.00000","314322.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Female","Lower respiratory infections","97 680","97680.23224","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Female","Chronic obstructive pulmonary disease","4507","4507.20918","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Female","Ischaemic heart disease","12 261","12260.92282","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Female","Trachea, bronchus, lung cancers","132","132.39276","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Female","Stroke","11 783","11782.72501","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Female","Total","126363 [97196-156101]","126363.00000","97196.00000","156101.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Male","Lower respiratory infections","96 645","96645.22913","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Male","Chronic obstructive pulmonary disease","4256","4256.17867","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Male","Ischaemic heart disease","15 945","15944.78351","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Male","Trachea, bronchus, lung cancers","165","164.51926","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Male","Stroke","11 127","11126.61728","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Benin","Male","Total","128137 [99254-157597]","128137.00000","99254.00000","157597.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Both sexes","Lower respiratory infections","269 923","269922.63600","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Both sexes","Chronic obstructive pulmonary disease","8674","8673.58310","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Both sexes","Ischaemic heart disease","48 673","48673.47083","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Both sexes","Trachea, bronchus, lung cancers","997","996.65166","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Both sexes","Stroke","25 375","25375.41315","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Both sexes","Total","353642 [275347-433225]","353642.00000","275347.00000","433225.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Female","Lower respiratory infections","131 252","131252.10560","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Female","Chronic obstructive pulmonary disease","4795","4795.38283","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Female","Ischaemic heart disease","22 112","22111.60785","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Female","Trachea, bronchus, lung cancers","470","470.22521","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Female","Stroke","13 833","13832.66965","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Female","Total","172462 [134369-211492]","172462.00000","134369.00000","211492.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Male","Lower respiratory infections","138 671","138670.53200","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Male","Chronic obstructive pulmonary disease","3878","3878.20024","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Male","Ischaemic heart disease","26 562","26561.86279","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Male","Trachea, bronchus, lung cancers","526","526.42646","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Male","Stroke","11 543","11542.74368","","",""
"Ambient air pollution attributable YLLs","Published","2016","Africa","Burkina Faso","Male","Total","181180 [141192-221582]","181180.00000","141192.00000","221582.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Both sexes","Lower respiratory infections","664 774","664773.88570","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Both sexes","Chronic obstructive pulmonary disease","418 438","418438.00810","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Both sexes","Ischaemic heart disease","725 533","725532.58790","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Both sexes","Trachea, bronchus, lung cancers","88 448","88447.72778","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Both sexes","Stroke","594 447","594447.32420","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Both sexes","Total","2491640 [2233574-2763464]","2491640.00000","2233574.00000","2763464.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Female","Lower respiratory infections","307 400","307399.77720","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Female","Chronic obstructive pulmonary disease","182 813","182813.26220","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Female","Ischaemic heart disease","269 056","269056.29830","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Female","Trachea, bronchus, lung cancers","27 084","27083.51593","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Female","Stroke","285 340","285340.18410","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Female","Total","1071693 [960805-1187664]","1071693.00000","960805.00000","1187664.00000",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Male","Lower respiratory infections","357 374","357374.09290","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Male","Chronic obstructive pulmonary disease","235 625","235624.74330","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Male","Ischaemic heart disease","456 476","456476.28860","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Male","Trachea, bronchus, lung cancers","61 364","61364.21436","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Male","Stroke","309 107","309107.14650","","",""
"Ambient air pollution attributable YLLs","Published","2016","South-East Asia","Bangladesh","Male","Total","1419946 [1274825-1575024]","1419946.00000","1274825.00000","1575024.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Both sexes","Lower respiratory infections","6846","6845.62396","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Both sexes","Chronic obstructive pulmonary disease","12 014","12014.07793","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Both sexes","Ischaemic heart disease","97 072","97071.77332","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Both sexes","Trachea, bronchus, lung cancers","11 370","11369.83316","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Both sexes","Stroke","39 419","39419.24582","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Both sexes","Total","166721 [141810-191984]","166721.00000","141810.00000","191984.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Female","Lower respiratory infections","2620","2620.47201","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Female","Chronic obstructive pulmonary disease","4054","4054.16219","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Female","Ischaemic heart disease","38 048","38047.90437","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Female","Trachea, bronchus, lung cancers","2176","2175.98393","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Female","Stroke","18 174","18173.58534","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Female","Total","65072 [53512-77826]","65072.00000","53512.00000","77826.00000",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Male","Lower respiratory infections","4225","4225.15193","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Male","Chronic obstructive pulmonary disease","7960","7959.91581","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Male","Ischaemic heart disease","59 024","59023.87012","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Male","Trachea, bronchus, lung cancers","9194","9193.84900","","",""
"Ambient air pollution attributable YLLs","Published","2016","Europe","Bulgaria","Male","Stroke","21 246","21245.65978","","",""
