"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable deaths","Published","2016","Africa","Namibia","Both sexes","Ischaemic heart disease","221 [176–266]","221.39268","175.99605","265.56558",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Namibia","Male","Ischaemic heart disease","104 [85–123]","104.45551","84.52537","123.29110",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Niger","Female","Stroke","797 [667–929]","796.86022","667.44678","929.14008",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Nigeria","Both sexes","Lower respiratory infections","98105 [77324–119651]","98105.13562","77324.41406","119651.09380",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Nicaragua","Both sexes","Trachea, bronchus, lung cancers","31 [16–50]","31.18461","16.35017","49.69007",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Nicaragua","Male","Trachea, bronchus, lung cancers","19 [10–30]","19.08950","10.00867","30.41752",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Netherlands","Female","Ischaemic heart disease","914 [534–1351]","913.75845","533.79291","1350.64429",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Netherlands","Both sexes","Trachea, bronchus, lung cancers","799 [381–1350]","799.45947","380.93237","1349.70801",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Norway","Female","Lower respiratory infections","58 [9–146]","57.75658","8.70246","145.71016",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Nepal","Female","Ischaemic heart disease","3086 [2598–3602]","3086.27741","2598.06934","3602.48096",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Nepal","Both sexes","Stroke","3410 [2871–4024]","3410.21137","2871.26367","4024.42822",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Nepal","Male","Stroke","1939 [1632–2289]","1938.53633","1632.36694","2289.09595",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","New Zealand","Female","Trachea, bronchus, lung cancers","18 [4–43]","18.36699","4.07218","42.86863",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","New Zealand","Both sexes","Stroke","114 [41–339]","114.49027","40.64071","338.76999",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Pakistan","Male","Lower respiratory infections","15305 [11922–18713]","15304.97520","11922.25781","18713.14063",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Pakistan","Male","Ischaemic heart disease","33366 [28312–38321]","33366.25931","28311.55664","38321.21875",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Pakistan","Female","Trachea, bronchus, lung cancers","260 [171–352]","260.47895","170.99373","351.66544",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Peru","Both sexes","Lower respiratory infections","4651 [2878–6630]","4650.75692","2877.69702","6629.98535",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Peru","Male","Lower respiratory infections","2446 [1513–3487]","2445.88479","1513.41284","3486.78296",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Peru","Both sexes","Ischaemic heart disease","3351 [2607–4061]","3350.90814","2606.89648","4060.82813",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Peru","Male","Ischaemic heart disease","1928 [1551–2282]","1928.44220","1550.58020","2282.10034",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Philippines","Female","Stroke","4379 [3345–5781]","4379.21953","3345.15552","5780.75342",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Papua New Guinea","Both sexes","Trachea, bronchus, lung cancers","19 [9–33]","19.37657","8.97178","33.11028",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Papua New Guinea","Male","Trachea, bronchus, lung cancers","13 [6–22]","13.08971","6.06083","22.36743",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Democratic People's Republic of Korea","Female","Ischaemic heart disease","2457 [1863–3089]","2457.22964","1862.79273","3089.26367",""
"Ambient air pollution attributable deaths","Published","2016","South-East Asia","Democratic People's Republic of Korea","Both sexes","Trachea, bronchus, lung cancers","2283 [1347–3333]","2282.93683","1346.68738","3333.32910",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Portugal","Female","Lower respiratory infections","284 [58–654]","283.87846","57.80300","653.66986",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Paraguay","Female","Ischaemic heart disease","292 [208–373]","291.90393","208.38353","373.32135",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Paraguay","Both sexes","Stroke","309 [215–469]","308.80963","215.28813","468.87680",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Paraguay","Male","Stroke","150 [106–224]","150.28727","106.05943","223.61899",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Qatar","Female","Lower respiratory infections","7 [6–9]","7.24260","5.75308","8.69255",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Romania","Female","Trachea, bronchus, lung cancers","207 [104–337]","206.76116","104.18122","337.10934",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Romania","Both sexes","Stroke","4016 [2375–7255]","4016.00057","2375.02368","7254.94385",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Rwanda","Male","Lower respiratory infections","778 [563–1004]","777.56340","562.73029","1003.72601",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Rwanda","Male","Ischaemic heart disease","283 [237–327]","282.80690","236.64345","327.25839",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Rwanda","Female","Trachea, bronchus, lung cancers","9 [5–13]","8.97643","5.45299","12.88492",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Sudan","Both sexes","Lower respiratory infections","5912 [4552–7369]","5911.77824","4552.21143","7368.95606",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Sudan","Male","Lower respiratory infections","2711 [2087–3379]","2710.72873","2087.32642","3378.88867",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Sudan","Both sexes","Ischaemic heart disease","11125 [9563–12730]","11124.74826","9562.58398","12730.46387",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Sudan","Male","Ischaemic heart disease","6227 [5374–7083]","6226.59038","5374.45996","7082.92188",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Senegal","Female","Stroke","446 [355–553]","445.69650","354.85141","553.16101",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Singapore","Both sexes","Lower respiratory infections","999 [497–1600]","999.22666","497.03540","1599.55481",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Solomon Islands","Both sexes","Trachea, bronchus, lung cancers","2 [1–3]","1.53314","0.70087","2.63638",""
"Ambient air pollution attributable deaths","Published","2016","Western Pacific","Solomon Islands","Male","Trachea, bronchus, lung cancers","1 [1–2]","1.15630","0.52860","1.98838",""
"Ambient air pollution attributable deaths","Published","2016","Americas","El Salvador","Female","Ischaemic heart disease","494 [365–621]","493.59509","364.98608","621.03400",""
"Ambient air pollution attributable deaths","Published","2016","Americas","El Salvador","Both sexes","Trachea, bronchus, lung cancers","48 [27–73]","47.94694","26.60445","72.84348",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Somalia","Female","Ischaemic heart disease","620 [514–721]","620.44940","514.47925","720.68890",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Somalia","Both sexes","Stroke","773 [638–918]","773.15485","637.85876","918.30371",""
"Ambient air pollution attributable deaths","Published","2016","Eastern Mediterranean","Somalia","Male","Stroke","363 [300–428]","362.50700","299.86652","428.24307",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Serbia","Female","Lower respiratory infections","128 [78–182]","127.64293","78.41624","181.87614",""
"Ambient air pollution attributable deaths","Published","2016","Africa","South Sudan","Female","Trachea, bronchus, lung cancers","13 [8–19]","13.07566","8.09585","18.50967",""
"Ambient air pollution attributable deaths","Published","2016","Africa","South Sudan","Both sexes","Stroke","659 [539–785]","659.31420","538.81793","785.43872",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Suriname","Male","Lower respiratory infections","19 [11–28]","18.89655","11.00679","27.53586",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Suriname","Male","Ischaemic heart disease","63 [51–73]","62.59663","51.36440","73.30772",""
"Ambient air pollution attributable deaths","Published","2016","Americas","Suriname","Female","Trachea, bronchus, lung cancers","3 [2–4]","2.78337","1.53424","4.24717",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Slovenia","Both sexes","Lower respiratory infections","119 [54–198]","119.25315","53.91597","198.17128",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Slovenia","Male","Lower respiratory infections","51 [23–84]","50.73167","22.93648","84.30436",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Slovenia","Both sexes","Ischaemic heart disease","477 [311–656]","477.48756","311.10834","655.95282",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Slovenia","Male","Ischaemic heart disease","217 [156–275]","217.01306","156.40982","275.02805",""
"Ambient air pollution attributable deaths","Published","2016","Europe","Sweden","Female","Stroke","174 [46–585]","174.06426","45.50792","584.65918",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Eswatini","Both sexes","Lower respiratory infections","144 [68–234]","144.06057","68.04205","234.47372",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Seychelles","Both sexes","Trachea, bronchus, lung cancers","2 [1–2]","1.59604","0.85148","2.49770",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Seychelles","Male","Trachea, bronchus, lung cancers","1 [1–2]","1.19625","0.63820","1.87206",""
"Ambient air pollution attributable deaths","Published","2016","Africa","Chad","Female","Ischaemic heart disease","733 [616–854]","733.14933","615.88257","853.69495",""
