"Indicator","PUBLISH STATES","Year","WHO region","Country","Sex","Cause","Display Value","Numeric","Low","High","Comments"
"Ambient air pollution attributable DALYs","Published","2016","Africa","Senegal","Female","Lower respiratory infections","63849 [46323–82205]","63848.53442","46323.43359","82204.88281",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Senegal","Female","Ischaemic heart disease","18317 [15185–21348]","18317.00494","15184.83105","21347.51758",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Singapore","Both sexes","Stroke","5276 [4025–6986]","5276.04796","4024.62109","6985.67188",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Solomon Islands","Female","Trachea, bronchus, lung cancers","12 [6–21]","12.29564","5.62089","21.14361",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Sierra Leone","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","El Salvador","Both sexes","Lower respiratory infections","13546 [8060–19519]","13546.08932","8060.46973","19519.09375",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","El Salvador","Both sexes","Trachea, bronchus, lung cancers","1118 [621–1699]","1118.45937","620.60272","1699.22156",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Somalia","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Somalia","Both sexes","Stroke","24308 [20271–28490]","24308.35645","20270.57617","28489.55664",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Serbia","Female","Trachea, bronchus, lung cancers","5819 [3256–8793]","5819.24580","3256.12207","8792.54004",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","South Sudan","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Sao Tome and Principe","Both sexes","Lower respiratory infections","1117 [660–1611]","1116.51304","660.34467","1610.92639",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Sao Tome and Principe","Both sexes","Trachea, bronchus, lung cancers","52 [29–78]","51.56694","28.58199","78.38840",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Suriname","Female","Ischaemic heart disease","846 [697–988]","845.75337","697.19025","988.09015",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Slovakia","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Slovakia","Both sexes","Stroke","10688 [8106–14336]","10687.81290","8105.68213","14336.42285",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Slovenia","Female","Trachea, bronchus, lung cancers","853 [439–1375]","853.49056","439.38736","1375.26294",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Sweden","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Eswatini","Both sexes","Lower respiratory infections","9071 [4284–14763]","9070.60281","4284.18652","14763.35938",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Eswatini","Both sexes","Trachea, bronchus, lung cancers","72 [37–115]","71.57462","37.27043","114.53985",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Seychelles","Female","Ischaemic heart disease","134 [107–159]","133.67606","107.29691","158.87706",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Syrian Arab Republic","Both sexes","Stroke","28257 [24269–32671]","28256.74268","24268.83008","32671.36328",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Chad","Female","Trachea, bronchus, lung cancers","262 [169–358]","261.72904","169.37729","357.66980",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Togo","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Thailand","Both sexes","Lower respiratory infections","203049 [126578–287387]","203049.26710","126577.78910","287387.12500",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Tajikistan","Female","Ischaemic heart disease","19780 [16418–23215]","19780.30644","16417.86719","23215.03125",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Tajikistan","Male","Stroke","10716 [8756–12835]","10716.17958","8755.86719","12834.83008",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Turkmenistan","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","South-East Asia","Timor-Leste","Female","Trachea, bronchus, lung cancers","170 [91–266]","170.11536","90.76203","266.22693",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Tonga","Male","Lower respiratory infections","55 [17–108]","54.59678","16.93395","108.25375",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Tonga","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Tonga","Male","Ischaemic heart disease","196 [155–236]","196.00692","154.95786","235.54427",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Trinidad and Tobago","Female","Stroke","1353 [1039–1798]","1353.10516","1038.82617","1797.72791",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Tunisia","Female","Ischaemic heart disease","31943 [26428–37076]","31942.98004","26428.16797","37075.74609",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Tunisia","Male","Stroke","13402 [10911–16168]","13401.91505","10910.67871","16168.12207",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Turkey","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","United Republic of Tanzania","Male","Lower respiratory infections","257475 [163893–359304]","257474.54830","163892.71880","359303.96880",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","United Republic of Tanzania","Male","Ischaemic heart disease","57135 [48183–65987]","57135.34717","48182.89453","65986.83594",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Uganda","Female","Stroke","27790 [23825–31924]","27790.36804","23824.78516","31924.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Ukraine","Female","Ischaemic heart disease","350843 [264973–437219]","350842.50150","264973.31250","437218.65630",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Uruguay","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","United States of America","Female","Trachea, bronchus, lung cancers","56481 [20239–110840]","56480.73218","20238.71484","110840.17970",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Uzbekistan","Male","Lower respiratory infections","37050 [23143–52472]","37049.58322","23143.02539","52471.55078",""
"Ambient air pollution attributable DALYs","Published","2016","Europe","Uzbekistan","Male","Ischaemic heart disease","157111 [130631–182547]","157110.60230","130630.93750","182546.79690",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Saint Vincent and the Grenadines","Female","Stroke","94 [71–127]","94.49447","70.94531","126.70356",""
"Ambient air pollution attributable DALYs","Published","2016","Americas","Venezuela (Bolivarian Republic of)","Female","Ischaemic heart disease","37090 [29797–43679]","37090.08844","29797.16992","43678.80859",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Viet Nam","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Vanuatu","Female","Trachea, bronchus, lung cancers","8 [4–15]","8.44248","3.81360","14.68653",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Samoa","Male","Lower respiratory infections","103 [33–202]","102.92277","33.06810","202.06616",""
"Ambient air pollution attributable DALYs","Published","2016","Western Pacific","Samoa","Male","Ischaemic heart disease","348 [274–422]","347.93060","274.06305","422.33899",""
"Ambient air pollution attributable DALYs","Published","2016","Eastern Mediterranean","Yemen","Female","Stroke","47331 [40554–54279]","47330.69580","40553.78516","54279.17578",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Zambia","Female","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Zambia","Both sexes","Stroke","14261 [11736–16918]","14260.97058","11735.61230","16918.23242",""
"Ambient air pollution attributable DALYs","Published","2016","Africa","Zimbabwe","Female","Trachea, bronchus, lung cancers","266 [142–415]","265.75971","142.21735","414.53256",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Afghanistan","Male","Ischaemic heart disease","763 [659–875]","763.22986","658.87598","875.39331",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","Afghanistan","Both sexes","Stroke","254 [218–291]","254.07578","218.02545","290.88608",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Africa","Angola","Female","Stroke","110 [91–131]","110.00784","90.82031","131.15320",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Albania","Male","Lower respiratory infections","75 [38–119]","74.73855","38.00986","118.56344",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Albania","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Europe","Albania","Male","Trachea, bronchus, lung cancers","137 [73–217]","137.36430","73.01684","216.52727",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","United Arab Emirates","Female","Lower respiratory infections","39 [29–50]","38.79763","28.55100","49.66268",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","United Arab Emirates","Female","Ischaemic heart disease","137 [115–160]","137.26396","115.21882","159.78377",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Eastern Mediterranean","United Arab Emirates","Male","Stroke","138 [114–163]","137.92256","113.53047","163.01920",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Antigua and Barbuda","Male","Lower respiratory infections","156 [78–247]","155.78510","78.33317","247.24307",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Antigua and Barbuda","Both sexes","Cataracts","0 [0–0]","0.00000","0.00000","0.00000",""
"Ambient air pollution attributable DALYs  (per 100 000 population)","Published","2016","Americas","Antigua and Barbuda","Male","Trachea, bronchus, lung cancers","16 [8–25]","15.55860","8.25665","24.53141",""
